 ,ZG1,ZG2,ZG3,ZG4,ZG5,ZG6,ZG7,ZG8,ZG9,ZG10,ZG11,ZG12,ZG13,ZG14,ZG15,ZG16,ZG17,ZG18,ZG19,ZG20,ZG21,ZG22,ZG23,ZG24,ZG25,ZG26,ZG27,ZG28,ZG29,ZG30,ZG31,ZG32,ZG33,ZG34,ZG35,ZG36,ZG37,ZG38,ZG39,ZG40,ZG41,ZG42,ZG43,ZG44,ZG45,ZG46,ZG47,ZG48,ZG49,ZG50,ZG51,ZG52,ZG53,ZG54,ZG55,ZG56,ZG57,ZG58,ZG59,ZG60,ZG61,ZG62,ZG63,ZG64,ZG65,ZG66,ZG67,ZG68,ZG69,ZG70,ZG71,ZG72,ZG73,ZG74,ZG75,ZG76,ZG77,ZG78,ZG79,ZG80,ZG81,ZG82,ZG83,ZG84,ZG85,ZG86,ZG87,ZG88,ZG89,ZG90,ZG91,ZG92,ZG93,ZG94,ZG95,ZG96,ZG97,ZG98,ZG99,ZG100,ZG101,ZG102
ZG27,0.8381150023744,0.8972873725496,0.99744670916741,0.52545457519422,-0.36816784637293,0.90446264828121,-0.29517550110132,0.8560597753613,0.98870733904919,0.50633254054136,0.76432346112309,0.99501085127975,0.97732514990561,0.86515503810913,0.37545595452854,0.75889420624285,0.99976394037946,0.9991286866044,0.7691942858156,0.30231838410982,0.070549891381161,0.92238979844968,0.67911117864637,0.85691756652301,-0.92743246546038,0.7693492858515,0,0.80285708493558,0.91151601249531,0.1192688660023,0.36235139713588,0.96186090416717,0.96857421903857,0.43625928261868,0.61397140748824,0.86468119828643,0.63915497841706,0.99694356137156,-0.96804113218652,0.96241973679931,0.47860380964614,0.98881338323211,0.99743495800288,0.93559903471921,0.6743422894531,0.69049666676005,0.98875191317304,-0.87475254447162,0.82624934337414,0.94502988703805,0.35533919122298,0.8429739574948,0.38062774918533,0.55465046496091,0.66342511605101,0.99745170835595,0.68635063042185,0.7959750974988,0.71518631289642,0.75190814303613,0.7636666096185,0.94748232850776,0.5421080075772,0.7685649211634,0.93379797620923,0.59499448694486,0.60214997151976,0.5029169567272,0.86321046467761,-0.36283547796226,0.99999902702308,0.76307910527465,0.92834240908257,-0.4215054973596,0.30715189474072,0.79770781849122,0.99984016441331,0.84654838279676,0.95872864356904,0.98884205365522,0.26373399723622,0.48909766164347,0.6943721746518,0.66174768644022,0.9914224063566,0.72943538675862,-0.79841394541296,0.99579578708905,-0.99040313749998,0.91392404462402,0.71266711005192,0.93179437392193,0.79877816858769,0.99995921531158,0.56537538183955,0.60734264789367,0.72503236654933,0.80078989142887,0.980751721529,0.70892783732861,0.97435174714924,0.88938539905253
ZG28,0.34767882345336,0.98357160476139,0.75823173335774,-0.08537072528767,0.25870989269059,0.47185558833131,-0.80659169425237,0.99544091188806,0.88313251721216,-0.10758888705329,0.22921140282236,0.73937341060631,0.65841663303293,0.39561314555965,-0.25111829560512,0.22104838032566,0.81562059532865,0.82703917370528,0.99851562745943,-0.32555642845081,-0.53804454733226,0.51026975699462,0.10761819315773,0.38068364960961,-0.96755831874689,0.99852881131902,0.80285708493558,0,0.97700132835778,-0.49616020615125,-0.26474026120194,0.60916065766075,0.92590926763428,0.88670152632542,0.96350633947834,0.39474592104793,0.054647711599678,0.84697917843582,-0.62768393951681,0.61078541155708,-0.13920661629551,0.70495210795768,0.84347088246538,0.96163923905593,0.98162481702764,0.9856022219713,0.70466015266055,-0.41341449723228,0.32753399659702,0.56378540808966,0.84255043604921,0.3560745292123,-0.24570703476198,0.94136952233842,0.086554563511242,0.75827739423546,0.9846196150069,0.99993438618437,0.9908768705263,0.99671152806348,0.99800993278052,0.57003239863824,0.93620345348372,0.2356340523065,0.96301691317151,-0.0014652791534291,0.0074671519240299,0.91906220920445,0.99400839604082,0.2642393295356,0.80202465988771,0.9979521692062,0.96693886325592,0.20221508347008,0.81395197951604,0.28092762138762,0.79207002589171,0.99700650125022,0.60021699324925,0.70508851145529,-0.36332364242993,-0.12732259712983,0.98649623615953,0.084323149435156,0.87388812088199,0.17782139677011,-0.2820520826767,0.7448717704025,-0.87754822683611,0.49177315780599,0.99038559085695,0.53169545789887,0.28263261640665,0.80820865469153,0.94565802165317,0.013986834313318,0.17150521521423,0.99999401629487,0.67099563508843,0.14869926559761,0.9164219120643,0.98659407034077
ZG29,0.53961305525943,0.99944328664704,0.87981830142683,0.12904744399229,0.046786203416486,0.64900611343318,-0.66199708568144,0.9928853293764,0.96285437746981,0.10688101166264,0.43149608174017,0.86593778955428,0.80376468627899,0.58235163183411,-0.038942451277914,0.42392299369288,0.9202363953621,0.92788620655311,0.96393714080091,-0.11645223549979,-0.34593246173129,0.68191786753947,0.3171379385556,0.56910632401688,-0.99917866092676,0.96400167459413,0.91151601249531,0.97700132835778,0,-0.29961349456309,-0.053026583829045,0.7642547001814,0.98516257531034,0.76772183338074,0.88426753078341,0.58158390461119,0.26630546781885,0.94086011761023,-0.77924333880845,0.76557540297907,0.075151991409792,0.8399758510139,0.93861570351068,0.99801637124287,0.91835933861473,0.92688107322662,0.83975246173024,-0.59806451324529,0.52147229237241,0.72693295009826,0.70832176315183,0.5471426785236,-0.033359731963711,0.84777923349596,0.29699689903724,0.87985158831452,0.92472031239167,0.97449457843769,0.93935051924751,0.95650984557906,0.96161120204128,0.73211955792392,0.83972938644242,0.43744374650085,0.99832256344447,0.21180140736656,0.22052268845541,0.81388712531812,0.99445471232418,0.052507878144048,0.91094142214361,0.96136122104776,0.99907679443893,-0.01126365471329,0.67135813238193,0.47911275128651,0.9040174699732,0.99056339134335,0.75696466003931,0.84008020254789,-0.15630618528444,0.087103440920825,0.92888395882568,0.29485760654146,0.95744829869982,0.38356661168974,-0.48014101376163,0.87001154165045,-0.95960863326995,0.66613016966125,0.93811056797835,0.7000619740589,0.48067176275413,0.91519316635144,0.85457361423872,0.22687751306929,0.37763460767998,0.97625782556008,0.81366780406468,0.35614196810303,0.9806842460232,0.99870200642571
ZG30,0.64156086629212,-0.33127740787134,0.18986930010755,0.90741885604774,-0.96703367658613,0.53138232867461,0.91341784466617,-0.41108608452557,-0.030867560128241,0.91657263979452,0.73139020778496,0.21772843727081,0.32679710216606,0.60111081434515,0.96500465173415,0.73707801279621,0.097668776339264,0.077727167643935,-0.54271276120705,0.98246017791967,0.99880243689562,0.49351560850863,0.80979269660748,0.6139777503437,0.26070730462965,-0.54250898414988,0.1192688660023,-0.49616020615125,-0.29961349456309,0,0.96860587883042,0.38630656602819,-0.13142856428759,-0.84136592515926,-0.71046636151272,0.60186501311487,0.83981956902303,0.041336858902573,-0.36445849670744,0.38441455925858,0.92884611778602,0.26602790743009,0.047895205405967,-0.23895635383082,-0.65272002394509,-0.63581764575126,0.26642460719438,-0.58544177868982,0.65782950627715,0.43736259305247,-0.88568436346295,0.63465499861398,0.96352467024594,-0.75999149711127,0.82202768474373,0.18980053718087,-0.64021927172392,-0.50607347595576,-0.60864540286162,-0.56488279499985,-0.54992077849524,0.4305304758598,-0.76965407977553,0.72687097572129,-0.2438736886898,0.86895706989524,0.86450187921104,-0.79818277298085,-0.39828651238051,-0.96847661731179,0.12065376677785,-0.55068018781278,-0.25835047445947,-0.95062540005197,-0.90823388601775,0.69388131501847,0.13700082078915,-0.42754527343582,0.39663966376773,0.2658424955278,0.98916541414499,0.92433717481326,-0.63166246022598,0.82330095897949,-0.011517902136642,0.7661658977732,-0.69303700499969,0.20971462483792,0.019097836135605,0.51199072824485,-0.6114960539917,0.47152962051986,0.69260062048096,0.11029698389135,-0.75151437786432,0.8612063473231,0.77027253129838,-0.49916078628424,0.31083834399092,0.78479974155926,-0.10721428564937,-0.34781900513829
ZG31,0.81211482542035,-0.086313529026353,0.4279876963992,0.98340034040654,-0.99998048020875,0.72529826949433,0.78355537410125,-0.17155623332047,0.21858442786295,0.98720544371133,0.87796486301028,0.45353033586757,0.55148940672851,0.78091316885534,0.99990060842367,0.88194482231434,0.34201537249166,0.3231362804042,-0.31686989749927,0.9979740305878,0.95528299657771,0.69423993249644,0.93022840639962,0.79092933650398,0.012518397916717,-0.31663979310228,0.36235139713588,-0.26474026120194,-0.053026583829045,0.96860587883042,0,0.60348138621901,0.11914245379856,-0.68059140903926,-0.51321334872837,0.78150252302651,0.94841132216278,0.28842802744886,-0.58451913828673,0.60184520477793,0.9917841167895,0.49731931612506,0.29470766491956,0.009944956193237,-0.44388823396201,-0.42397638347482,0.49767632357063,-0.76860708900632,0.8244158595058,0.64719554284833,-0.74245647583198,0.8068486225624,0.99980624595682,-0.57455798046027,0.93778629508229,0.42792439747096,-0.42914649650379,-0.27576943862208,-0.39228664193305,-0.34201010040097,-0.32502043574692,0.64139600894665,-0.58676914477947,0.87478448220395,0.0048778812868719,0.96470664035299,0.9623160166171,-0.62336323101179,-0.15775028187858,-0.99999986509658,0.36365121846178,-0.32588042983061,-0.010078102156365,-0.997932480169,-0.77569021956679,0.85111274323346,0.37895711225151,-0.18938871518433,0.612397219669,0.49715244087727,0.99460742631994,0.99017892287437,-0.41910535177686,0.93856156211131,0.23742859251897,0.90187469601303,-0.85049695987755,0.44620397013137,-0.23005777442369,0.70946358019655,-0.39559344859145,0.67595555453557,0.85017850462306,0.35391889980578,-0.56391475234754,0.96052254872577,0.90462730028037,-0.26807463454289,0.53736621997093,0.91423221554687,0.14332004913813,-0.10382039080648
ZG32,0.95536383806665,0.74231268483657,0.97893970705318,0.7381471432915,-0.60845172673477,0.98664610844948,-0.022566808831633,0.68202444178951,0.91000657853886,0.72290465986614,0.91155985921265,0.98435213906819,0.99797112002625,0.96933986081333,0.61466338365334,0.9080830944714,0.95569065891934,0.94960648241649,0.56506237204666,0.55152755403536,0.34071662216915,0.99286796768334,0.85399783094975,0.96523214880255,-0.78975998433252,0.5652625090566,0.96186090416717,0.60916065766075,0.7642547001814,0.38630656602819,0.60348138621901,0,0.86359775765395,0.17348458339481,0.37464300488465,0.96910744880697,0.82515102564888,0.93755076392254,-0.99972217686903,0.99999789800241,0.70052603451006,0.99190145500387,0.93981413334022,0.80333924932306,0.44663709359007,0.46630123669422,0.99195364221966,-0.97393905327363,0.94882272237514,0.99843017796482,0.086099706240765,0.95797521030673,0.61906024632477,0.30588929877147,0.84279626032204,0.97892540673691,0.46123688946912,0.60003611861932,0.49672406389213,0.54289554836566,0.55794130259469,0.99882621368823,0.29157523943477,0.91425510895071,0.80031130972271,0.79215339995159,0.79757342709153,0.24730687347077,0.69219379775635,-0.60389548584151,0.96224154817658,0.55718628856839,0.7912546433612,-0.65348192137243,0.035121108051347,0.93224007311663,0.96659766932345,0.66865374369549,0.99993695088905,0.99187700785896,0.51752992446496,0.70903260148698,0.47104636682112,0.84158871959189,0.91785981954718,0.88872967706911,-0.93266345407177,0.98287349561161,-0.91482460288674,0.99009326706684,0.49359834993152,0.99554757133973,0.93288159163273,0.95935121144075,0.31818825815386,0.80148949462713,0.88577066446094,0.60641355484888,0.99675768366678,0.87481185765267,0.8756362600328,0.7304144357725
ZG33,0.67609885115561,0.9788881706186,0.94833856147973,0.29732138383933,-0.12534375959709,0.76994497322311,-0.52354167785102,0.95771746977117,0.99491013993653,0.27593579784107,0.57991808799738,0.93892740029894,0.89394596094334,0.7132303040659,0.13312888702175,0.57307236593459,0.97374962524201,0.97811098416759,0.90396057251837,0.055731655241898,-0.17977214645872,0.79733048392664,0.47519682971283,0.70178224597778,-0.99130789777496,0.90406428393176,0.96857421903857,0.92590926763428,0.98516257531034,-0.13142856428759,0.11914245379856,0.86359775765395,0,0.64635721364284,0.79100232180973,0.71256826095875,0.42778033937394,0.98504548102503,-0.87524164506574,0.86462969760558,0.24517530998291,0.92063988308268,0.98389316703867,0.99401293692587,0.83681358519804,0.84870870196616,0.92047912974386,-0.72673825445911,0.66017604924751,0.83400259266841,0.57666467691744,0.68268029631704,0.13866343328833,0.74417985625294,0.4564700175998,0.94836077893096,0.84567174515589,0.92152133105961,0.86655314681183,0.89225505711034,0.90024715094601,0.8381627725591,0.7340774083555,0.58528511063954,0.99344652105339,0.37638886251104,0.38464935735214,0.70209380645788,0.96165063654211,-0.11965816723548,0.96822631209333,0.89985079751407,0.99162601705521,-0.18270936071155,0.5342008909032,0.62264724713244,0.96397254781999,0.95234403380595,0.85788176988357,0.9207149572099,0.015527225637624,0.25678247211527,0.85153728544903,0.45447621204584,0.99277366752346,0.53637224119345,-0.62356379192685,0.94171868468954,-0.99365484693097,0.78424957461395,0.86475196697624,0.81222827985568,0.62403677144472,0.97078106943564,0.75276454994559,0.39065957177265,0.53094726962544,0.92459695684517,0.90136510468927,0.51122840726705,0.99970259945455,0.9751423076689
ZG34,-0.12521112837136,0.78867314364834,0.37088491990507,-0.53635275979166,0.67600034496885,0.010759029418282,-0.9885007772165,0.83856065448007,0.56617926387684,-0.5550578512457,-0.24679110641772,0.34431049662804,0.23583540684539,-0.073832363040117,-0.67019416738314,-0.25490133074634,0.45570673081844,0.47343381219489,0.91056725210302,-0.7258264825196,-0.86680083131359,0.054835933999937,-0.36423193826299,-0.089977619678706,-0.74112568295376,0.91046694547012,0.43625928261868,0.88670152632542,0.76772183338074,-0.84136592515926,-0.68059140903926,0.17348458339481,0.64635721364284,0,0.97810487776734,-0.07477382133183,-0.41319521229502,0.50522451290363,-0.19664948875343,0.17550349178338,-0.58127535853907,0.29716356370069,0.49954824082161,0.72585849542687,0.95863292194436,0.9521081229113,0.29677057731091,0.054407254261681,-0.14641432485921,0.11805102210851,0.99611639105641,-0.1163074294124,-0.66603760074412,0.99069757564906,-0.38385911831584,0.370949960381,0.95384037199056,0.89193960467152,0.94092203327596,0.92124999709441,0.91409080817524,0.12557789247395,0.9926271735485,-0.2403865260669,0.72933461851088,-0.46364106983871,-0.45570827599979,0.99714873962585,0.83085301713756,0.68021075049112,0.43500363110323,0.91445924447117,0.73948504023722,0.63209525720235,0.99032197432716,-0.19462434371292,0.42010198065481,0.84829991399963,0.16241474844391,0.29734720746086,-0.75290683973505,-0.57147660429849,0.95045195781266,-0.38592618544573,0.55012081113424,-0.2972993450469,0.19347477266228,0.35200061653318,-0.55643558983333,0.033483770139617,0.94213421841067,0.079881011978657,-0.19288101626669,0.44436820942442,0.98885297066177,-0.44989492699861,-0.30341793694,0.88829564258267,0.25216393084345,-0.32535032815592,0.62755705838579,0.7993631786915
ZG35,0.084005148467459,0.8993553119085,0.55603410208516,-0.34896349649211,0.50784079917919,0.21862399871675,-0.93538752407539,0.93358171965866,0.72532618606479,-0.36979429882495,-0.039712192174937,0.53215949143296,0.43291411800997,0.13532878203906,-0.50106197640396,-0.048082218593158,0.63097622680173,0.64637960373656,0.97665588782252,-0.56677838826244,-0.74404584231481,0.26143474892141,-0.16244006368091,0.1192608875691,-0.864618423855,0.97660374700539,0.61397140748824,0.96350633947834,0.88426753078341,-0.71046636151272,-0.51321334872837,0.37464300488465,0.79100232180973,0.97810487776734,0,0.13439333858125,-0.21463209310256,0.67376121240557,-0.3963927725851,0.37654325121557,-0.39920561210267,0.48936856108083,0.66889560451579,0.8531147394888,0.99688179672004,0.9948944247045,0.48900961418242,-0.15458833389732,0.062661264292792,0.32212364482906,0.95598277610137,0.092939315302972,-0.49621966768407,0.99732651014522,-0.18328504835337,0.55609231219574,0.9954550593406,0.96650953132311,0.99079219700313,0.98202887722358,0.97846831875444,0.32929346575967,0.99611831755739,-0.033113082473689,0.85574746227817,-0.26909703122832,-0.2604834016682,0.99102046923089,0.92847436213076,0.5127674735352,0.6128697175769,0.97865563393602,0.86338969620139,0.4569909490101,0.93975501558991,0.013770006009599,0.59976116024739,0.93992523943353,0.36420804455859,0.48953628542376,-0.59945731859944,-0.38818304615034,0.99433796296734,-0.18548625138973,0.71186756381938,-0.09208730628753,-0.014941731073289,0.53908685143321,-0.71717118600939,0.24074652725634,0.99127288613107,0.28557954926564,0.015546816007108,0.62107517290296,0.99818889424009,-0.25418292416658,-0.098472911227131,0.96442660254462,0.44803010013545,-0.12143682454525,0.77584695471193,0.90690508754251
ZG36,0.9987151845506,0.55411945227021,0.89834653248342,0.88173630894517,-0.78538549321288,0.9963383075341,0.22470643919751,0.48058068478476,0.77963918779313,0.87098690224017,0.98480932725289,0.91048211622161,0.95143818300797,0.99999955436783,0.79022105502806,0.98332000940348,0.85356314135548,0.8429630761458,0.34411716629146,0.74022495498873,0.56207254529292,0.99159981733157,0.95593610506281,0.9998836325706,-0.61407003345298,0.34434493631179,0.86468119828643,0.39474592104793,0.58158390461119,0.60186501311487,0.78150252302651,0.96910744880697,0.71256826095875,-0.07477382133183,0.13439333858125,0,0.93898933351981,0.82279445846659,-0.96302480270723,0.9685997123073,0.85489314658097,0.92993351585398,0.82650778794856,0.63164323582519,0.21216774886486,0.23371280859067,0.93008477633349,-0.99979173250341,0.99740200154981,0.98140049929983,-0.16228315749723,0.9991295305857,0.79363216172187,0.061622808097427,0.94950926652084,0.89831576413519,0.22815106383731,0.38419502441263,0.26731897691586,0.3189967056419,0.33602427016,0.97991650479045,0.046645804244791,0.98593447403237,0.62770673487244,0.91821092378593,0.9217123353836,0.00068931527214014,0.49280798271175,-0.78182649063033,0.86538108183795,0.33516750760787,0.61599433350642,-0.81998557909073,-0.21245062355173,0.99268471144469,0.87352380646588,0.46460306201215,0.97181589757605,0.92986277071335,0.71258241566059,0.86105254299101,0.23893227450168,0.94880423477573,0.79161264155683,0.97434162870531,-0.99282551323638,0.90705902362279,-0.78695786954283,0.99413764096135,0.2638504465439,0.98804086281401,0.9928976911581,0.86010922783061,0.074538128508447,0.92422169231409,0.97287778578273,0.39156510557414,0.94612025632613,0.96727406753415,0.72946614117985,0.5393946553123
ZG37,0.95521246559546,0.23399860366973,0.69244651801943,0.99019509354547,-0.95037373414837,0.90614418713478,0.54614730457148,0.14963628488329,0.51668376374519,0.98683035399633,0.9844480247312,0.71269455357677,0.78750993351151,0.93866420646049,0.95278694478203,0.98588529359225,0.62229432534265,0.60650007664876,0.00018201422792281,0.92631880233684,0.81225392908836,0.88661435671055,0.99858776133287,0.94412703691584,-0.30514509390002,0.00042461051800113,0.63915497841706,0.054647711599678,0.26630546781885,0.83981956902303,0.94841132216278,0.82515102564888,0.42778033937394,-0.41319521229502,-0.21463209310256,0.93898933351981,0,0.57711712704189,-0.8116065095198,0.82399101580645,0.98117628169836,0.74671908666889,0.58246594908248,0.32645875767555,-0.13689247466815,-0.11496706816983,0.74699276323854,-0.93177447380547,0.96132650169075,0.85549671797613,-0.49176914415711,0.9525198548022,0.95446831482519,-0.28542943622946,0.99948842579596,0.69239598716589,-0.12064352089172,0.043205968569255,-0.080419735569978,-0.02644256944353,-0.0084237262785406,0.85154542905561,-0.29977196168918,0.98326649202571,0.32166499311222,0.99842455126774,0.998885922196,-0.34329892116826,0.16346069595465,-0.94857587540188,0.640227200417,-0.0093331989874477,0.30746823979527,-0.96682711204253,-0.53558345894102,0.97364688343042,0.65280288368288,0.13168635053633,0.83144249534503,0.74659114137361,0.91041599998364,0.98342132975709,-0.10962942639543,0.9995575474615,0.53315665966811,0.99230982267984,-0.97337896281741,0.70691617560397,-0.52672788479876,0.89629650865615,-0.084005290890743,0.87472597931178,0.97324008201138,0.63218299492571,-0.27299895300069,0.99917237144801,0.99308341761634,0.05119316465904,0.77702170720845,0.99553084928926,0.4496958620536,0.2168648148186
ZG38,0.79293660040876,0.92903296429824,0.98881879038357,0.45737800580337,-0.29440499732457,0.86837371966898,-0.36891742481471,0.89382434936028,0.99739318941233,0.43741467649329,0.71160969051117,0.98417537112266,0.95779548321037,0.82333064244202,0.30189888533916,0.70569852174506,0.99840564965925,0.99933551696403,0.81676641740359,0.22692494836623,-0.0075961987188495,0.8893939316367,0.61968890624227,0.81402858252338,-0.95381589364858,0.8169063637856,0.99694356137156,0.84697917843582,0.94086011761023,0.041336858902573,0.28842802744886,0.93755076392254,0.98504548102503,0.50522451290363,0.67376121240557,0.82279445846659,0.57711712704189,0,-0.94548925770428,0.93826200904314,0.40854470519084,0.9741381522897,0.99997845115018,0.9603226320223,0.72997027408834,0.74489688955447,0.97404507818818,-0.83422183228126,0.77971572310802,0.9165957975454,0.42727959888839,0.79836970574954,0.30721986441729,0.61796183462226,0.6029408432593,0.98882923194343,0.74107096508386,0.84083368212881,0.76760468611365,0.80111536907753,0.81177093537524,0.91960135655451,0.60610032062252,0.71623359628339,0.95889710492427,0.53038443176355,0.53793576410653,0.56890608271885,0.90001313413537,-0.28892534292907,0.99683360883561,0.81123946852615,0.95454614439053,-0.34937130742682,0.3805617013302,0.74815677348923,0.99538744360612,0.88554788526322,0.93358560265237,0.97418159362014,0.18756876874353,0.41945976122953,0.74846996516259,0.60115260825868,0.99860287633046,0.67376444130803,-0.74893380514532,0.98559585556136,-0.99817359778859,0.87942085481,0.76529384922725,0.90058803035792,0.74933467098535,0.99760848721603,0.62808758622528,0.54342061689032,0.6690104189981,0.84513500883642,0.96249948321925,0.65166087353692,0.98895422796316,0.92238258883971
ZG39,-0.94813493731452,-0.75789996109261,-0.98347964519729,-0.72204046399634,0.58957734056293,-0.98253286187613,0.0461250495709,-0.69907276815601,-0.91952594638238,-0.7064178263916,-0.90161518053344,-0.98823208368629,-0.99919455341395,-0.96327871747255,-0.59590044215869,-0.89795971207607,-0.96236366457842,-0.95673071016821,-0.58435219361578,-0.53171282631086,-0.31846176747122,-0.98978207017814,-0.84149738512048,-0.95880279093546,0.80399910003343,-0.58454904335679,-0.96804113218652,-0.62768393951681,-0.77924333880845,-0.36445849670744,-0.58451913828673,-0.99972217686903,-0.87524164506574,-0.19664948875343,-0.3963927725851,-0.96302480270723,-0.8116065095198,-0.94548925770428,0,-0.99976840357622,-0.6835108614325,-0.9946195692833,-0.94760674798003,-0.81715281409872,-0.46760190382815,-0.48702277588657,-0.99466211980435,0.96832244534444,-0.94111533301444,-0.99683259399501,-0.10955877010362,-0.95094783744175,-0.60037730803021,-0.32824502514612,-0.82987569072124,-0.98346696487141,-0.48202232188468,-0.61872518645926,-0.51704311145646,-0.56253924150288,-0.57734700058004,-0.99740701910814,-0.31404055759748,-0.90445177412087,-0.81422148351066,-0.77754771795458,-0.78313359382646,-0.27007651278463,-0.70901260469509,0.58494051395081,-0.96839003793795,-0.57660414913555,-0.805447871667,0.63545885492491,-0.058667321942209,-0.92345231240551,-0.97237021435067,-0.68599439480393,-0.99939446799153,-0.9945996256611,-0.49721767725014,-0.6922142628918,-0.49170724784144,-0.82862402728316,-0.9269600645119,-0.87767729873562,0.92390133099679,-0.98694404138786,0.92408942785258,-0.98650863079844,-0.5139602558493,-0.99304921795231,-0.92413271285376,-0.96573663155064,-0.34044535361021,-0.7871714469151,-0.87458495540551,-0.62498715876756,-0.99837728996998,-0.86314977780624,-0.88677686592964,-0.74631026927843
ZG40,0.95475608733518,0.74368497806407,0.97935623017985,0.73676233494036,-0.60682329792912,0.98631007405913,-0.024616602811036,0.68352249928969,0.91085473374936,0.72148644614122,0.91071490047877,0.98471136977536,0.99809956531381,0.96883399993468,0.61304478631586,0.90722251385297,0.95629222139032,0.95024716177074,0.56675283303591,0.54981607027243,0.33878822378835,0.99262143813572,0.85292927973387,0.96469416685605,-0.79101605003966,0.56695268850737,0.96241973679931,0.61078541155708,0.76557540297907,0.38441455925858,0.60184520477793,0.99999789800241,0.86462969760558,0.17550349178338,0.37654325121557,0.9685997123073,0.82399101580645,0.93826200904314,-0.99976840357622,0,0.69906136752162,0.99215978641103,0.94051273859523,0.80455859662557,0.44847064622828,0.46811406144655,0.99221113649673,-0.97347196334691,0.9481732043047,0.99831323731223,0.088142274852479,0.95738504780497,0.61744870536431,0.30784073945934,0.84169091600194,0.97934207046857,0.46305516045017,0.60167509265299,0.49850254779379,0.54461630299168,0.55964168637023,0.99872479959984,0.29353589750221,0.91342250497814,0.80153899408556,0.79090035277521,0.7963349264428,0.2492930271787,0.69367211409681,-0.60225994646966,0.96279762834432,0.55888771368899,0.79250675037293,-0.65192854120309,0.037170132849128,0.93149620925945,0.96712114274218,0.67017693505652,0.99991182514406,0.99213573048137,0.51577441205569,0.70758524453596,0.47285401971332,0.8404795104587,0.91867168917204,0.88778785744589,-0.9319218297362,0.98324927380081,-0.91565072210576,0.9898032917572,0.49538049304688,0.9953522105004,0.9321411242119,0.9599278380477,0.32013139046776,0.8002616743307,0.8848171813063,0.60804262557,0.99692056466716,0.87381669390663,0.87662468591479,0.73181330739259
ZG41,0.88008529062943,0.041841097235331,0.54008613202192,0.99853232934383,-0.99256403696193,0.80740586755953,0.69763647439521,-0.044120400397587,0.34161802718064,0.99949242884831,0.93199150140362,0.56381428714828,0.65366939265746,0.85440297931898,0.99348908793919,0.93499566098602,0.45941383165234,0.44154156941262,-0.19293563462572,0.98163600663292,0.90960859005619,0.78060782527492,0.96953103843577,0.86270812860896,-0.11549731757127,-0.19269759069005,0.47860380964614,-0.13920661629551,0.075151991409792,0.92884611778602,0.9917841167895,0.70052603451006,0.24517530998291,-0.58127535853907,-0.39920561210267,0.85489314658097,0.98117628169836,0.40854470519084,-0.6835108614325,0.69906136752162,0,0.60421514986978,0.41452789021526,0.13777981311533,-0.32561188096825,-0.30463670452078,0.60454303242559,-0.84412728027296,0.89004493190549,0.7393969528027,-0.65066172475926,0.87579114985957,0.99411002350097,-0.46513721430071,0.97449804219141,0.54002718732294,-0.31007626061395,-0.15054122153851,-0.27139468296544,-0.21899152237882,-0.20137253456237,0.73427009234325,-0.47836221248541,0.92957756071809,0.13275917289554,0.99046627137329,0.98919627282309,-0.51821469909531,-0.030133052148605,-0.9918504298935,0.47982817449456,-0.20226332820838,0.11792109134557,-0.99795531906305,-0.68858333280625,0.91127743635449,0.49422530794597,-0.062224953918126,0.70849530374692,0.6040618798444,0.97316877786306,0.99992810823983,-0.29951602847207,0.97499815596727,0.35974284080961,0.94972739586973,-0.91079425289491,0.55702020726654,-0.35265925707441,0.79378735621384,-0.27485562562007,0.7646737828263,0.9105442414069,0.47065436673854,-0.4536387502783,0.98821942990476,0.95171617493866,-0.14263148980796,0.64083492363492,0.95855414815226,0.26874481235815,0.02426418763085
ZG42,0.91010403309387,0.82140444835021,0.99694072824798,0.64648332759007,-0.50273028861758,0.95796851583581,-0.14936156197975,0.76938707540841,0.95529434944574,0.62929300414042,0.85195523954249,0.99876105088034,0.99797549882201,0.93028026134539,0.50950145966561,0.84753848054679,0.98533920621537,0.98172660743549,0.66527544092644,0.44111486411719,0.21854695972774,0.9696851783963,0.78100143932763,0.92421554008656,-0.86127395321993,0.66545654326399,0.98881338323211,0.70495210795768,0.8399758510139,0.26602790743009,0.49731931612506,0.99190145500387,0.92063988308268,0.29716356370069,0.48936856108083,0.92993351585398,0.74671908666889,0.9741381522897,-0.9946195692833,0.99215978641103,0.60421514986978,0,0.97560050941928,0.87247049095714,0.55665763308821,0.57488109592941,0.99999991531229,-0.93724447411725,0.90102775966947,0.98323045659166,0.21194063217162,0.91378410065978,0.51430039422232,0.4243339442104,0.76760997621911,0.99693525166353,0.57019446999213,0.69678114331224,0.60293425837829,0.64516179054507,0.65882578196152,0.98458513023175,0.41070491507713,0.85539432882512,0.8699831185477,0.70822119565078,0.71449911944868,0.36836862286424,0.77825253156566,-0.49776988906732,0.98902049262073,0.65814129030355,0.86251148075105,-0.55205055839332,0.16176817732913,0.87873299287033,0.99132207630819,0.75767983759147,0.99041270130138,0.99999998150308,0.40466078278119,0.61372620464286,0.57926804417163,0.766172651573,0.96083730107836,0.82330692416835,-0.8792917274418,0.99831922421321,-0.95870896174733,0.96424133799796,0.6000601213035,0.97551307782596,0.87957979194113,0.9874259370906,0.43602023877358,0.71904557730606,0.81964899203185,0.70249430087624,0.99890485319124,0.80619560272225,0.92988697777282,0.81124740817153
